Series,Method,Citation,Contributor,NMFS_POPID,ESU,MAJOR_POPULATION_GROUP,POPULATION_NAME,COMMON_POPULATION_NAME,DISPLAY_ORDER,SPECIES,RUN_TIMING,STREAM_NAME,BROOD_YEAR,NUMBER_OF_SPAWNERS,FRACWILD,CATCH,AGE_1_RETURNS,AGE_2_RETURNS,AGE_3_RETURNS,AGE_4_RETURNS,AGE_5_RETURNS,AGE_6_RETURNS,AGE_7_RETURNS
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,8,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Grays/Chinook Fall (Tule) Chinook,Grays & Chinook R.,1.1.1,Chinook salmon,Fall,Grays River,1982,422,-99,-99,-99,-99,0.379,0.595,0.026,-99,-99
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,8,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Grays/Chinook Fall (Tule) Chinook,Grays & Chinook R.,1.1.1,Chinook salmon,Fall,Grays River,1983,927,-99,-99,-99,-99,0.444,0.555,-99,-99,-99
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,8,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Grays/Chinook Fall (Tule) Chinook,Grays & Chinook R.,1.1.1,Chinook salmon,Fall,Grays River,1984,242,-99,-99,-99,-99,0.07,0.888,0.041,-99,-99
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,8,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Grays/Chinook Fall (Tule) Chinook,Grays & Chinook R.,1.1.1,Chinook salmon,Fall,Grays River,1985,812,-99,-99,-99,-99,0.5,0.5,-99,-99,-99
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,8,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Grays/Chinook Fall (Tule) Chinook,Grays & Chinook R.,1.1.1,Chinook salmon,Fall,Grays River,1986,901,-99,-99,-99,-99,0.625,0.375,-99,-99,-99
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,8,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Grays/Chinook Fall (Tule) Chinook,Grays & Chinook R.,1.1.1,Chinook salmon,Fall,Grays River,1987,1093,-99,-99,-99,-99,0.746,0.236,0.018,-99,-99
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,8,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Grays/Chinook Fall (Tule) Chinook,Grays & Chinook R.,1.1.1,Chinook salmon,Fall,Grays River,1988,1003,-99,-99,-99,-99,0.174,0.783,0.043,-99,-99
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,8,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Grays/Chinook Fall (Tule) Chinook,Grays & Chinook R.,1.1.1,Chinook salmon,Fall,Grays River,1989,805,-99,-99,-99,-99,0.128,0.523,0.349,-99,-99
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,8,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Grays/Chinook Fall (Tule) Chinook,Grays & Chinook R.,1.1.1,Chinook salmon,Fall,Grays River,1990,287,-99,-99,-99,-99,0.143,0.627,0.143,0.087,-99
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,8,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Grays/Chinook Fall (Tule) Chinook,Grays & Chinook R.,1.1.1,Chinook salmon,Fall,Grays River,1991,188,-99,-99,-99,-99,0.383,0.383,0.234,-99,-99
