#' Middle Columbia River Steelhead DPS
#'
#' Spawner counts and fraction wild data.
#'
#' @format A csv file.
#' \describe{
#'   \item{NMFS_POPID}{NWFSC id for the population.}
#'   \item{ESU}{}
#'   \item{SPECIES}{}
#'   \item{RUN_TIMING}{}
#'   \item{MAJOR_POPULATION_GROUP}{}
#'   \item{COMMON_POPULATION_NAME}{}
#'   \item{BROOD_YEAR}{The year that the count was made.}
#'   \item{NUMBER_OF_SPAWNERS}{Spawners count. -99 means missing count.}
#'   \item{FRACWILD}{Fraction wild. -99 means missing information.}
#' }
#' @details Downloaded from the SPS Master Oracle 2013-2014 Database on
#' January 28, 2016
"NMFS_POPID", "ESU", "SPECIES", "RUN_TIMING", "MAJOR_POPULATION_GROUP", "COMMON_POPULATION_NAME", "BROOD_YEAR", "NUMBER_OF_SPAWNERS", "FRACWILD"
250, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascades Eastern Slope Tributaries", "Deschutes River Westside", 1990, 485, 0.89
250, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascades Eastern Slope Tributaries", "Deschutes River Westside", 1991, 298, 0.8
250, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascades Eastern Slope Tributaries", "Deschutes River Westside", 1992, 525, 0.73
250, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascades Eastern Slope Tributaries", "Deschutes River Westside", 1993, 164, 0.7
250, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascades Eastern Slope Tributaries", "Deschutes River Westside", 1994, 283, 0.73
250, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascades Eastern Slope Tributaries", "Deschutes River Westside", 1995, 249, 0.67
250, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascades Eastern Slope Tributaries", "Deschutes River Westside", 1996, 153, 0.7
250, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascades Eastern Slope Tributaries", "Deschutes River Westside", 1997, 417, 0.75
250, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascades Eastern Slope Tributaries", "Deschutes River Westside", 1998, 644, 0.57
250, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascades Eastern Slope Tributaries", "Deschutes River Westside", 1999, 451, 0.64
250, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascades Eastern Slope Tributaries", "Deschutes River Westside", 2000, 660, 0.71
250, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascades Eastern Slope Tributaries", "Deschutes River Westside", 2001, 919, 0.83
250, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascades Eastern Slope Tributaries", "Deschutes River Westside", 2002, 1237, 0.77
250, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascades Eastern Slope Tributaries", "Deschutes River Westside", 2003, 1549, 0.83
250, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascades Eastern Slope Tributaries", "Deschutes River Westside", 2004, 666, 0.77
250, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascades Eastern Slope Tributaries", "Deschutes River Westside", 2005, 647, 0.87
250, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascades Eastern Slope Tributaries", "Deschutes River Westside", 2006, 510, 0.89
250, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascades Eastern Slope Tributaries", "Deschutes River Westside", 2007, 775, 0.73
250, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascades Eastern Slope Tributaries", "Deschutes River Westside", 2008, 597, 0.87
250, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascades Eastern Slope Tributaries", "Deschutes River Westside", 2009, 421, 0.78
250, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascades Eastern Slope Tributaries", "Deschutes River Westside", 2010, 1003, 0.89
250, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascades Eastern Slope Tributaries", "Deschutes River Westside", 2011, 1237, 0.95
250, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascades Eastern Slope Tributaries", "Deschutes River Westside", 2012, 1231, 0.98
250, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascades Eastern Slope Tributaries", "Deschutes River Westside", 2013, 636, 0.95
251, "Middle Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascades Eastern Slope Tributaries", "Fifteenmile Creek", 1985, 487, 1
251, "Middle Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascades Eastern Slope Tributaries", "Fifteenmile Creek", 1986, 1118, 1
251, "Middle Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascades Eastern Slope Tributaries", "Fifteenmile Creek", 1987, 1154, 1
251, "Middle Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascades Eastern Slope Tributaries", "Fifteenmile Creek", 1988, 344, 1
251, "Middle Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascades Eastern Slope Tributaries", "Fifteenmile Creek", 1989, 328, 1
251, "Middle Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascades Eastern Slope Tributaries", "Fifteenmile Creek", 1990, 548, 1
251, "Middle Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascades Eastern Slope Tributaries", "Fifteenmile Creek", 1991, 288, 1
251, "Middle Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascades Eastern Slope Tributaries", "Fifteenmile Creek", 1992, 604, 1
251, "Middle Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascades Eastern Slope Tributaries", "Fifteenmile Creek", 1993, 254, 1
251, "Middle Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascades Eastern Slope Tributaries", "Fifteenmile Creek", 1994, 451, 1
251, "Middle Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascades Eastern Slope Tributaries", "Fifteenmile Creek", 1995, 254.1253967, 1
251, "Middle Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascades Eastern Slope Tributaries", "Fifteenmile Creek", 1996, 470, 1
251, "Middle Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascades Eastern Slope Tributaries", "Fifteenmile Creek", 1997, 416, 1
251, "Middle Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascades Eastern Slope Tributaries", "Fifteenmile Creek", 1998, 228.4485016, 1
251, "Middle Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascades Eastern Slope Tributaries", "Fifteenmile Creek", 1999, 855, 1
251, "Middle Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascades Eastern Slope Tributaries", "Fifteenmile Creek", 2000, 937, 1
251, "Middle Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascades Eastern Slope Tributaries", "Fifteenmile Creek", 2001, 664, 1
251, "Middle Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascades Eastern Slope Tributaries", "Fifteenmile Creek", 2002, 1437, 1
251, "Middle Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascades Eastern Slope Tributaries", "Fifteenmile Creek", 2003, 836, 1
