#' Upper Columbia River Spring-run Chinook Salmon ESU
#'
#' Spawner counts and fraction wild data.
#'
#' @format A csv file.
#' \describe{
#'   \item{NMFS_POPID}{NWFSC id for the population.}
#'   \item{ESU}{}
#'   \item{SPECIES}{}
#'   \item{RUN_TIMING}{}
#'   \item{MAJOR_POPULATION_GROUP}{}
#'   \item{COMMON_POPULATION_NAME}{}
#'   \item{BROOD_YEAR}{The year that the count was made.}
#'   \item{NUMBER_OF_SPAWNERS}{Spawners count. -99 means missing count.}
#'   \item{FRACWILD}{Fraction wild. -99 means missing information.}
#' }
#' @details Downloaded from the SPS Master Oracle 2013-2014 Database on
#' January 28, 2016
"NMFS_POPID", "ESU", "SPECIES", "RUN_TIMING", "MAJOR_POPULATION_GROUP", "COMMON_POPULATION_NAME", "BROOD_YEAR", "NUMBER_OF_SPAWNERS", "FRACWILD"
100, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Entiat River", 1995, 33, 0.67
100, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Entiat River", 1996, 50, 0.8
100, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Entiat River", 1997, 82, 0.83
100, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Entiat River", 1998, 53, 0.79
100, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Entiat River", 1999, 75, 0.39
100, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Entiat River", 2000, 197, 0.37
100, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Entiat River", 2001, 323, 0.7
100, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Entiat River", 2002, 230, 0.66
100, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Entiat River", 2003, 262, 0.76
100, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Entiat River", 2004, 449, 0.32
100, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Entiat River", 2005, 263, 0.49
100, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Entiat River", 2006, 188, 0.42
100, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Entiat River", 2007, 468, 0.44
100, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Entiat River", 2008, 194, 0.49
100, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Entiat River", 2009, 368, 0.49
100, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Entiat River", 2010, 445, 0.75
100, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Entiat River", 2011, 508, 0.75
