"Series","Method","Citation","Contributor","NMFS_POPID","ESU","MAJOR_POPULATION_GROUP","POPULATION_NAME","COMMON_POPULATION_NAME","DISPLAY_ORDER","SPECIES","RUN_TIMING","STREAM_NAME","BROOD_YEAR","NUMBER_OF_SPAWNERS","FRACWILD"
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",243,"Steelhead (Lower Columbia River DPS)","Cascade winter","Upper Cowlitz and Cispus Winter Steelhead","Up. Cowlitz R.","1.2.1.4","Steelhead","Winter","Upper Cowlitz River",2009,3556,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",243,"Steelhead (Lower Columbia River DPS)","Cascade winter","Upper Cowlitz and Cispus Winter Steelhead","Up. Cowlitz R.","1.2.1.4","Steelhead","Winter","Upper Cowlitz River",2010,622,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",243,"Steelhead (Lower Columbia River DPS)","Cascade winter","Upper Cowlitz and Cispus Winter Steelhead","Up. Cowlitz R.","1.2.1.4","Steelhead","Winter","Upper Cowlitz River",2011,646,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",243,"Steelhead (Lower Columbia River DPS)","Cascade winter","Upper Cowlitz and Cispus Winter Steelhead","Up. Cowlitz R.","1.2.1.4","Steelhead","Winter","Upper Cowlitz River",2012,580,1
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",243,"Steelhead (Lower Columbia River DPS)","Cascade winter","Upper Cowlitz and Cispus Winter Steelhead","Up. Cowlitz R.","1.2.1.4","Steelhead","Winter","Upper Cowlitz River",2013,343,1
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",243,"Steelhead (Lower Columbia River DPS)","Cascade winter","Upper Cowlitz and Cispus Winter Steelhead","Up. Cowlitz R.","1.2.1.4","Steelhead","Winter","Upper Cowlitz River",2014,253,0.095
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",243,"Steelhead (Lower Columbia River DPS)","Cascade winter","Upper Cowlitz and Cispus Winter Steelhead","Up. Cowlitz R.","1.2.1.4","Steelhead","Winter","Upper Cowlitz River",2015,449,0.336
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",243,"Steelhead (Lower Columbia River DPS)","Cascade winter","Upper Cowlitz and Cispus Winter Steelhead","Up. Cowlitz R.","1.2.1.4","Steelhead","Winter","Upper Cowlitz River",2016,450,0.267
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",243,"Steelhead (Lower Columbia River DPS)","Cascade winter","Upper Cowlitz and Cispus Winter Steelhead","Up. Cowlitz R.","1.2.1.4","Steelhead","Winter","Upper Cowlitz River",2017,325,0.665
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",243,"Steelhead (Lower Columbia River DPS)","Cascade winter","Upper Cowlitz and Cispus Winter Steelhead","Up. Cowlitz R.","1.2.1.4","Steelhead","Winter","Upper Cowlitz River",2018,586,0.683
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",242,"Steelhead (Lower Columbia River DPS)","Cascade winter","Tilton Winter Steelhead","Tilton R.","1.2.1.5","Steelhead","Winter","Tilton River",1999,399,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",242,"Steelhead (Lower Columbia River DPS)","Cascade winter","Tilton Winter Steelhead","Tilton R.","1.2.1.5","Steelhead","Winter","Tilton River",2000,797,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",242,"Steelhead (Lower Columbia River DPS)","Cascade winter","Tilton Winter Steelhead","Tilton R.","1.2.1.5","Steelhead","Winter","Tilton River",2001,1015,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",242,"Steelhead (Lower Columbia River DPS)","Cascade winter","Tilton Winter Steelhead","Tilton R.","1.2.1.5","Steelhead","Winter","Tilton River",2002,1855,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",242,"Steelhead (Lower Columbia River DPS)","Cascade winter","Tilton Winter Steelhead","Tilton R.","1.2.1.5","Steelhead","Winter","Tilton River",2003,695,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",242,"Steelhead (Lower Columbia River DPS)","Cascade winter","Tilton Winter Steelhead","Tilton R.","1.2.1.5","Steelhead","Winter","Tilton River",2004,846,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",242,"Steelhead (Lower Columbia River DPS)","Cascade winter","Tilton Winter Steelhead","Tilton R.","1.2.1.5","Steelhead","Winter","Tilton River",2005,555,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",242,"Steelhead (Lower Columbia River DPS)","Cascade winter","Tilton Winter Steelhead","Tilton R.","1.2.1.5","Steelhead","Winter","Tilton River",2006,299,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",242,"Steelhead (Lower Columbia River DPS)","Cascade winter","Tilton Winter Steelhead","Tilton R.","1.2.1.5","Steelhead","Winter","Tilton River",2007,143,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",242,"Steelhead (Lower Columbia River DPS)","Cascade winter","Tilton Winter Steelhead","Tilton R.","1.2.1.5","Steelhead","Winter","Tilton River",2008,142,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",242,"Steelhead (Lower Columbia River DPS)","Cascade winter","Tilton Winter Steelhead","Tilton R.","1.2.1.5","Steelhead","Winter","Tilton River",2009,1419,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",242,"Steelhead (Lower Columbia River DPS)","Cascade winter","Tilton Winter Steelhead","Tilton R.","1.2.1.5","Steelhead","Winter","Tilton River",2010,179,1
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",242,"Steelhead (Lower Columbia River DPS)","Cascade winter","Tilton Winter Steelhead","Tilton R.","1.2.1.5","Steelhead","Winter","Tilton River",2011,209,1
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",242,"Steelhead (Lower Columbia River DPS)","Cascade winter","Tilton Winter Steelhead","Tilton R.","1.2.1.5","Steelhead","Winter","Tilton River",2012,284,1
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",242,"Steelhead (Lower Columbia River DPS)","Cascade winter","Tilton Winter Steelhead","Tilton R.","1.2.1.5","Steelhead","Winter","Tilton River",2013,445,1
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",242,"Steelhead (Lower Columbia River DPS)","Cascade winter","Tilton Winter Steelhead","Tilton R.","1.2.1.5","Steelhead","Winter","Tilton River",2014,292,1
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",242,"Steelhead (Lower Columbia River DPS)","Cascade winter","Tilton Winter Steelhead","Tilton R.","1.2.1.5","Steelhead","Winter","Tilton River",2015,549,0.661
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",242,"Steelhead (Lower Columbia River DPS)","Cascade winter","Tilton Winter Steelhead","Tilton R.","1.2.1.5","Steelhead","Winter","Tilton River",2016,513,0.71
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",242,"Steelhead (Lower Columbia River DPS)","Cascade winter","Tilton Winter Steelhead","Tilton R.","1.2.1.5","Steelhead","Winter","Tilton River",2017,178,0.871
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",242,"Steelhead (Lower Columbia River DPS)","Cascade winter","Tilton Winter Steelhead","Tilton R.","1.2.1.5","Steelhead","Winter","Tilton River",2018,182,0.912
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",1977,860,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",1978,771,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",1979,413,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",1980,1139,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",1981,2388,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",1982,966,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",1983,591,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",1984,1048,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",1985,702,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",1986,1021,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",1987,1091,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",1988,1199,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",1989,556,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",1990,396,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",1991,1065,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",1992,2193,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",1993,937,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",1994,806,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",1995,1144,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",1996,806,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",1997,507,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",1998,472,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",1999,544,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",2000,921,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",2001,1042,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",2002,1495,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",2003,1815,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",2004,2400,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",2005,1982,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",2006,1733,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",2007,1011,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",2008,742,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",2009,1044,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",2010,961,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",2011,622,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",2012,1061,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",2013,811,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",2014,948,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",2015,1206,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",2016,1203,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",2017,686,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",2018,594,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",233,"Steelhead (Lower Columbia River DPS)","Cascade winter","Kalama Winter Steelhead","Kalama R.","1.2.2","Steelhead","Winter","Kalama River",2019,153,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",229,"Steelhead (Lower Columbia River DPS)","Cascade winter","East Fork Lewis Winter Steelhead","EF Lewis R.","1.2.3.1","Steelhead","Winter","East Fork Lewis River",1986,282,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",229,"Steelhead (Lower Columbia River DPS)","Cascade winter","East Fork Lewis Winter Steelhead","EF Lewis R.","1.2.3.1","Steelhead","Winter","East Fork Lewis River",1987,192,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",229,"Steelhead (Lower Columbia River DPS)","Cascade winter","East Fork Lewis Winter Steelhead","EF Lewis R.","1.2.3.1","Steelhead","Winter","East Fork Lewis River",1988,258,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",229,"Steelhead (Lower Columbia River DPS)","Cascade winter","East Fork Lewis Winter Steelhead","EF Lewis R.","1.2.3.1","Steelhead","Winter","East Fork Lewis River",1989,140,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",229,"Steelhead (Lower Columbia River DPS)","Cascade winter","East Fork Lewis Winter Steelhead","EF Lewis R.","1.2.3.1","Steelhead","Winter","East Fork Lewis River",1990,102,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",229,"Steelhead (Lower Columbia River DPS)","Cascade winter","East Fork Lewis Winter Steelhead","EF Lewis R.","1.2.3.1","Steelhead","Winter","East Fork Lewis River",1991,72,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",229,"Steelhead (Lower Columbia River DPS)","Cascade winter","East Fork Lewis Winter Steelhead","EF Lewis R.","1.2.3.1","Steelhead","Winter","East Fork Lewis River",1992,88,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",229,"Steelhead (Lower Columbia River DPS)","Cascade winter","East Fork Lewis Winter Steelhead","EF Lewis R.","1.2.3.1","Steelhead","Winter","East Fork Lewis River",1993,90,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",229,"Steelhead (Lower Columbia River DPS)","Cascade winter","East Fork Lewis Winter Steelhead","EF Lewis R.","1.2.3.1","Steelhead","Winter","East Fork Lewis River",1994,78,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",229,"Steelhead (Lower Columbia River DPS)","Cascade winter","East Fork Lewis Winter Steelhead","EF Lewis R.","1.2.3.1","Steelhead","Winter","East Fork Lewis River",1995,53,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",229,"Steelhead (Lower Columbia River DPS)","Cascade winter","East Fork Lewis Winter Steelhead","EF Lewis R.","1.2.3.1","Steelhead","Winter","East Fork Lewis River",1997,238,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",229,"Steelhead (Lower Columbia River DPS)","Cascade winter","East Fork Lewis Winter Steelhead","EF Lewis R.","1.2.3.1","Steelhead","Winter","East Fork Lewis River",1998,376,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",229,"Steelhead (Lower Columbia River DPS)","Cascade winter","East Fork Lewis Winter Steelhead","EF Lewis R.","1.2.3.1","Steelhead","Winter","East Fork Lewis River",1999,442,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",229,"Steelhead (Lower Columbia River DPS)","Cascade winter","East Fork Lewis Winter Steelhead","EF Lewis R.","1.2.3.1","Steelhead","Winter","East Fork Lewis River",2001,377,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",229,"Steelhead (Lower Columbia River DPS)","Cascade winter","East Fork Lewis Winter Steelhead","EF Lewis R.","1.2.3.1","Steelhead","Winter","East Fork Lewis River",2002,292,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",229,"Steelhead (Lower Columbia River DPS)","Cascade winter","East Fork Lewis Winter Steelhead","EF Lewis R.","1.2.3.1","Steelhead","Winter","East Fork Lewis River",2003,532,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",229,"Steelhead (Lower Columbia River DPS)","Cascade winter","East Fork Lewis Winter Steelhead","EF Lewis R.","1.2.3.1","Steelhead","Winter","East Fork Lewis River",2004,1298,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",229,"Steelhead (Lower Columbia River DPS)","Cascade winter","East Fork Lewis Winter Steelhead","EF Lewis R.","1.2.3.1","Steelhead","Winter","East Fork Lewis River",2005,246,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",229,"Steelhead (Lower Columbia River DPS)","Cascade winter","East Fork Lewis Winter Steelhead","EF Lewis R.","1.2.3.1","Steelhead","Winter","East Fork Lewis River",2006,458,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",229,"Steelhead (Lower Columbia River DPS)","Cascade winter","East Fork Lewis Winter Steelhead","EF Lewis R.","1.2.3.1","Steelhead","Winter","East Fork Lewis River",2007,448,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",229,"Steelhead (Lower Columbia River DPS)","Cascade winter","East Fork Lewis Winter Steelhead","EF Lewis R.","1.2.3.1","Steelhead","Winter","East Fork Lewis River",2008,548,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",229,"Steelhead (Lower Columbia River DPS)","Cascade winter","East Fork Lewis Winter Steelhead","EF Lewis R.","1.2.3.1","Steelhead","Winter","East Fork Lewis River",2009,688,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",229,"Steelhead (Lower Columbia River DPS)","Cascade winter","East Fork Lewis Winter Steelhead","EF Lewis R.","1.2.3.1","Steelhead","Winter","East Fork Lewis River",2010,336,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",229,"Steelhead (Lower Columbia River DPS)","Cascade winter","East Fork Lewis Winter Steelhead","EF Lewis R.","1.2.3.1","Steelhead","Winter","East Fork Lewis River",2011,308,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",229,"Steelhead (Lower Columbia River DPS)","Cascade winter","East Fork Lewis Winter Steelhead","EF Lewis R.","1.2.3.1","Steelhead","Winter","East Fork Lewis River",2012,272,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",229,"Steelhead (Lower Columbia River DPS)","Cascade winter","East Fork Lewis Winter Steelhead","EF Lewis R.","1.2.3.1","Steelhead","Winter","East Fork Lewis River",2013,488,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",229,"Steelhead (Lower Columbia River DPS)","Cascade winter","East Fork Lewis Winter Steelhead","EF Lewis R.","1.2.3.1","Steelhead","Winter","East Fork Lewis River",2014,414,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",229,"Steelhead (Lower Columbia River DPS)","Cascade winter","East Fork Lewis Winter Steelhead","EF Lewis R.","1.2.3.1","Steelhead","Winter","East Fork Lewis River",2015,678,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",229,"Steelhead (Lower Columbia River DPS)","Cascade winter","East Fork Lewis Winter Steelhead","EF Lewis R.","1.2.3.1","Steelhead","Winter","East Fork Lewis River",2016,984,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",229,"Steelhead (Lower Columbia River DPS)","Cascade winter","East Fork Lewis Winter Steelhead","EF Lewis R.","1.2.3.1","Steelhead","Winter","East Fork Lewis River",2017,746,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",229,"Steelhead (Lower Columbia River DPS)","Cascade winter","East Fork Lewis Winter Steelhead","EF Lewis R.","1.2.3.1","Steelhead","Winter","East Fork Lewis River",2018,538,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",229,"Steelhead (Lower Columbia River DPS)","Cascade winter","East Fork Lewis Winter Steelhead","EF Lewis R.","1.2.3.1","Steelhead","Winter","East Fork Lewis River",2019,322,-99
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",226,"Steelhead (Lower Columbia River DPS)","Cascade winter","Clackamas River","Clackamas R.","1.2.5","Steelhead","Winter","Clackamas River",1974,1069,0.955
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",226,"Steelhead (Lower Columbia River DPS)","Cascade winter","Clackamas River","Clackamas R.","1.2.5","Steelhead","Winter","Clackamas River",1975,2432,0.938
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",226,"Steelhead (Lower Columbia River DPS)","Cascade winter","Clackamas River","Clackamas R.","1.2.5","Steelhead","Winter","Clackamas River",1976,1883,0.867
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",226,"Steelhead (Lower Columbia River DPS)","Cascade winter","Clackamas River","Clackamas R.","1.2.5","Steelhead","Winter","Clackamas River",1977,2433,0.757
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",226,"Steelhead (Lower Columbia River DPS)","Cascade winter","Clackamas River","Clackamas R.","1.2.5","Steelhead","Winter","Clackamas River",1978,3166,0.537
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",226,"Steelhead (Lower Columbia River DPS)","Cascade winter","Clackamas River","Clackamas R.","1.2.5","Steelhead","Winter","Clackamas River",1979,2408,0.629
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",226,"Steelhead (Lower Columbia River DPS)","Cascade winter","Clackamas River","Clackamas R.","1.2.5","Steelhead","Winter","Clackamas River",1980,3290,0.82
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",226,"Steelhead (Lower Columbia River DPS)","Cascade winter","Clackamas River","Clackamas R.","1.2.5","Steelhead","Winter","Clackamas River",1981,4297,0.667
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",226,"Steelhead (Lower Columbia River DPS)","Cascade winter","Clackamas River","Clackamas R.","1.2.5","Steelhead","Winter","Clackamas River",1982,2304,0.797
