"NMFS_POPID","ESU","Species","MAJOR_POPULATION_GROUP","DISPLAY_ORDER","POP_NAME_LONG","COMMON_POPULATION_NAME","RUN_TIMING","START_YEAR","END_YEAR","YEAR","NUMBER_OF_SPAWNERS","FRACWILD","Age1","Age2","Age3","Age4","Age5","Sum.of.age","TOTAL_SPAWNERS_WITH_JACKS","NATURAL_SPAWNERS_WITH_JACKS","TOTAL_SPAWNERS_EXC_JACKS","NATURAL_ADULT_ANNUAL_RUN_4_6","JACK_FRAC_OF_HATCHERY_SPAWNERS","ADULT_NATURAL_HARVEST_RATE","NAT_NO_ORIGIN_BROOD_STOCK","ADULT_BROOD_RETURNS","SAR_ADJUSTED_ADULT_BRD_RETURNS","HATCHERY_RETURN","HATCHERY_RETURN_NOR","Date.Uploaded","Data.Submitted.by"
48,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",11,"Skykomish Chinook (Snohomish)","Skykomish R.","summer",1965,2019,1988,4109.790917,NA,0,0.026579529,0.058033611,0.700770472,0.214616388,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",11,"Skykomish Chinook (Snohomish)","Skykomish R.","summer",1965,2019,1989,2221,NA,0,0,0.059366973,0.390252873,0.550380154,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",11,"Skykomish Chinook (Snohomish)","Skykomish R.","summer",1965,2019,1990,3514.713313,NA,0,0.028306404,0.072294471,0.736605779,0.162793345,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",11,"Skykomish Chinook (Snohomish)","Skykomish R.","summer",1965,2019,1991,2187.00758,NA,0,0.006163276,0.11070851,0.385298586,0.497829627,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",11,"Skykomish Chinook (Snohomish)","Skykomish R.","summer",1965,2019,1992,2059.966308,NA,0,0.028294578,0.036674828,0.669096528,0.265934066,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",11,"Skykomish Chinook (Snohomish)","Skykomish R.","summer",1965,2019,1993,1682.245553,NA,0,0.011448898,0.185144333,0.248161444,0.555245325,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",11,"Skykomish Chinook (Snohomish)","Skykomish R.","summer",1965,2019,1994,2977.327389,NA,0,0.020998809,0.071445096,0.804322062,0.103234032,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",11,"Skykomish Chinook (Snohomish)","Skykomish R.","summer",1965,2019,1995,2878.732335,NA,0,0.024471671,0.175039149,0.371780689,0.428708491,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",11,"Skykomish Chinook (Snohomish)","Skykomish R.","summer",1965,2019,1996,4169.72449,NA,0,0.073398879,0.187163219,0.678612817,0.060825084,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",11,"Skykomish Chinook (Snohomish)","Skykomish R.","summer",1965,2019,1997,2161,0.71263304,0,0,0.116571106,0.664783679,0.218645215,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",11,"Skykomish Chinook (Snohomish)","Skykomish R.","summer",1965,2019,1998,4552.96875,0.338618347,0,0.028048687,0.122671772,0.606516687,0.242762854,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",11,"Skykomish Chinook (Snohomish)","Skykomish R.","summer",1965,2019,1999,3473.568,0.406558328,0,0.007318768,0.287922985,0.409077262,0.295680985,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",11,"Skykomish Chinook (Snohomish)","Skykomish R.","summer",1965,2019,2000,4807.343284,0.3802485,0,0.025886364,0.25737732,0.531728973,0.185007343,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",11,"Skykomish Chinook (Snohomish)","Skykomish R.","summer",1965,2019,2001,4633.506173,0.66724929,0,0.00999403,0.074634037,0.746526834,0.168845099,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",11,"Skykomish Chinook (Snohomish)","Skykomish R.","summer",1965,2019,2002,4409.813397,NA,0,0.012499812,0.080985312,0.487317948,0.419196929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",11,"Skykomish Chinook (Snohomish)","Skykomish R.","summer",1965,2019,2003,3472,NA,0,0,0.122399508,0.573165713,0.304434778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",11,"Skykomish Chinook (Snohomish)","Skykomish R.","summer",1965,2019,2004,7857.648,NA,0,0.018792636,0.022354547,0.628484481,0.330368336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",11,"Skykomish Chinook (Snohomish)","Skykomish R.","summer",1965,2019,2005,3201,NA,0,0,0,0.210752926,0.789247074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",11,"Skykomish Chinook (Snohomish)","Skykomish R.","summer",1965,2019,2006,6169.161498,0.832944554,0,0.066061656,0.065733158,0.572907792,0.295297394,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",11,"Skykomish Chinook (Snohomish)","Skykomish R.","summer",1965,2019,2007,2669.926254,0.570241692,0,0.006760353,0.252860504,0.379876343,0.360502801,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",11,"Skykomish Chinook (Snohomish)","Skykomish R.","summer",1965,2019,2008,5903.275823,0.822294856,0,0.010172589,0.070765257,0.777551211,0.141510943,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",11,"Skykomish Chinook (Snohomish)","Skykomish R.","summer",1965,2019,2009,1414,0.810466761,0,0,0.079072163,0.920927837,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",11,"Skykomish Chinook (Snohomish)","Skykomish R.","summer",1965,2019,2010,2698.38806,0.731182796,0,0.062048861,0.167517469,0.77043367,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",11,"Skykomish Chinook (Snohomish)","Skykomish R.","summer",1965,2019,2011,1181,0.741744285,0,0,0.070074798,0.929925202,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",11,"Skykomish Chinook (Snohomish)","Skykomish R.","summer",1965,2019,2012,3774.722222,0.65740988,0,0.01237717,0.178708659,0.678583443,0.130330728,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",11,"Skykomish Chinook (Snohomish)","Skykomish R.","summer",1965,2019,2013,2355,0.789808917,0,0,0.017352484,0.760925835,0.221721681,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",11,"Skykomish Chinook (Snohomish)","Skykomish R.","summer",1965,2019,2014,3194.741936,0.53999347,0,0.032150251,0.127013202,0.354141902,0.486694645,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",11,"Skykomish Chinook (Snohomish)","Skykomish R.","summer",1965,2019,2015,3034,0.522412657,0,0,0.143926035,0.635309273,0.220764692,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",11,"Skykomish Chinook (Snohomish)","Skykomish R.","summer",1965,2019,2016,3925.764463,0.624306473,0,0.031981547,0.245077573,0.434136484,0.288804395,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",11,"Skykomish Chinook (Snohomish)","Skykomish R.","summer",1965,2019,2017,4454.256881,0.636259717,0,0.014280095,0.112157588,0.809887113,0.063675204,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",11,"Skykomish Chinook (Snohomish)","Skykomish R.","summer",1965,2019,2018,3229.232432,0.741141732,0,0.043319913,0.248033847,0.584966413,0.123679826,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",11,"Skykomish Chinook (Snohomish)","Skykomish R.","summer",1965,2019,2019,1015.927935,0.589026915,0,0.030815044,0.140989168,0.134000376,0.694195412,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,1965,527.8787641,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,1966,1227.275696,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,1967,323.9613042,NA,0,0.00715944,0.2359684,0.10280201,0.65407016,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,1968,783.3006037,NA,0,0.03332651,0.03267831,0.88191757,0.0520776,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,1969,444.9333931,NA,0,0.03819843,0.2166704,0.17392343,0.57120774,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,1970,827.1583571,NA,0,0.00723173,0.16191536,0.75330025,0.07755265,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,1971,806.0415286,NA,0,0.02230559,0.03296283,0.60345822,0.34127336,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,1972,372.052267,NA,0,0.05306078,0.19139284,0.23139502,0.52415136,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,1973,672.6881006,NA,0,0.01541925,0.22267181,0.66265504,0.0992539,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,1974,1106.716005,NA,0,0.02548781,0.0758907,0.65798493,0.24063655,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,1975,937.1765035,NA,0,0.00923223,0.23046718,0.36832991,0.39197068,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,1976,1505.901341,NA,0,0.03689747,0.05418955,0.72844898,0.18046399,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,1977,1016.089992,NA,0,0.00232223,0.23096938,0.26103644,0.50567196,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,1978,2122.150741,NA,0,0.02423339,0.00979152,0.84182007,0.12415502,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,1979,462.8201771,NA,0,0.02137189,0.21655165,0.07323166,0.6888448,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,1980,1326.782613,NA,0,0.02167228,0.09696626,0.83227219,0.04908926,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,1981,968.9282667,NA,0,0.06128855,0.08129417,0.42415306,0.43326423,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,1982,828.7262406,NA,0,0.0378215,0.24478423,0.43614093,0.28125334,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,1983,1768.903788,NA,0,0.02518553,0.08308425,0.71275089,0.17897933,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,1984,1127.772668,NA,0,0.01268589,0.13523464,0.39635848,0.45572099,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,1985,1180.89831,NA,0,0.02486389,0.09238789,0.51813417,0.36461406,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,1986,1170.322052,NA,0,0.0078688,0.10042831,0.48556903,0.40613387,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,1987,882.4708747,NA,0,0.02677652,0.0579349,0.55654982,0.35873875,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,1988,538.0507416,NA,0,0.06095142,0.19792875,0.44498563,0.2961342,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,1989,967.9683333,NA,0,0.01787294,0.21247179,0.61013584,0.15951944,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,1990,1302.18905,NA,0,0.02782822,0.07075378,0.69813965,0.20327834,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,1991,655.9864607,NA,0,0.03884291,0.11691115,0.37646183,0.46778411,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,1992,728.3877939,NA,0,0.03339723,0.1977764,0.56262856,0.20619781,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,1993,2447.586207,NA,0,0.02057361,0.10071128,0.46502195,0.41369315,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,1994,543.4418605,NA,0,0.04643633,0.16660668,0.58114415,0.20581284,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,1995,595.9848331,NA,0,0.04034363,0.27175677,0.3528383,0.33506131,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,1996,1032,NA,0,0,0.16976176,0.78286877,0.04736946,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,1997,1939.034483,0.93688054,0,0.00887137,0.09177798,0.63777841,0.26157224,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,1998,1974.120879,0.71972501,0,0.03566934,0.12727259,0.50523718,0.33182088,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,1999,1455.410448,0.7732342,0,0.06745588,0.35321651,0.4130047,0.1663229,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,2000,1437.416058,0.87456202,0,0.00564842,0.16518647,0.63457479,0.19459032,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,2001,3602.750958,0.91501811,0,0.00298352,0.13990694,0.70888542,0.14822412,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,2002,2919.608696,NA,0,0.00575247,0.11039259,0.54239498,0.34145997,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,2003,1989.007092,NA,0,0.00468469,0.14897343,0.53363237,0.31270951,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,2004,3099.770574,NA,0,0.02289099,0.06129548,0.63748409,0.27832943,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,2005,1285.876344,0.75698166,0,0.00252106,0.13161946,0.28602701,0.57983247,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,2006,2782.169696,0.82638623,0,0.04243343,0.08711249,0.62050035,0.24995373,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,2007,1334,0.8803734,0,0,0.25800833,0.35528206,0.38670961,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,2008,2604.340314,0.85546128,0,0.01164572,0.12185438,0.76062993,0.10586997,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,2009,901.3918856,0.72503677,0,0.00628633,0.14073651,0.85297716,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,2010,1838.828571,0.88644945,0,0.02443713,0.15282108,0.8227418,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,2011,748.8,0.67948718,0,0.05623027,0.10083,0.84293974,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,2012,1426.551724,0.64612038,0,0.04986426,0.24495778,0.58150792,0.12367004,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,2013,889,0.86614173,0,0,0.03646249,0.77313826,0.19039925,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,2014,848.0963855,0.83293556,0,0.00866403,0.17444154,0.44623421,0.37066022,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,2015,847.0217391,0.8371532,0,0.01532553,0.1156544,0.61199707,0.25702299,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,2016,1506.428571,0.74049708,0,0.08510885,0.309002,0.32262364,0.28326552,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,2017,1782.72973,0.80744986,0,0.01623923,0.20367958,0.73442484,0.04565635,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"Salmon, Chinook (Puget Sound DPS)","Chinook","Whidbey Basin",12,"Snoqualmie Chinook (Snohomish)","Snoqualmie R.","fall",1965,2019,2018,1228.781609,0.70826162,0,0.0431172,0.24340723,0.63697057,0.07650501,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
