"SERIES","ESU","SPECIES","METHOD","MAJOR_POPULATION_GROUP","NMFS_POPID","POPULATION_NAME","COMMON_POPULATION_NAME","DISPLAY_ORDER","RUN_TIMING","STREAM_NAME","YEAR","NUMBER_OF_SPAWNERS","FRACWILD","CONTRIBUTOR","COMPILER","CITATION","LINE_NOTES"
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",331,"Wenatchee River","Wenatchee R.",1.2,NA,"Wenatchee River",2003,2598,0.33,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1962-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",331,"Wenatchee River","Wenatchee R.",1.2,NA,"Wenatchee River",2004,2940,0.22,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1962-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",331,"Wenatchee River","Wenatchee R.",1.2,NA,"Wenatchee River",2005,3608,0.23,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1962-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",331,"Wenatchee River","Wenatchee R.",1.2,NA,"Wenatchee River",2006,2214,0.41,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1962-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",331,"Wenatchee River","Wenatchee R.",1.2,NA,"Wenatchee River",2007,869,0.45,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1962-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",331,"Wenatchee River","Wenatchee R.",1.2,NA,"Wenatchee River",2008,1835,0.39,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1962-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",331,"Wenatchee River","Wenatchee R.",1.2,NA,"Wenatchee River",2009,1733,0.41,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1962-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",331,"Wenatchee River","Wenatchee R.",1.2,NA,"Wenatchee River",2010,6236,0.36,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1962-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",331,"Wenatchee River","Wenatchee R.",1.2,NA,"Wenatchee River",2011,3048,0.72,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1962-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",331,"Wenatchee River","Wenatchee R.",1.2,NA,"Wenatchee River",2012,2514,0.57,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1962-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",331,"Wenatchee River","Wenatchee R.",1.2,NA,"Wenatchee River",2013,1981,0.47,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1962-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",331,"Wenatchee River","Wenatchee R.",1.2,NA,"Wenatchee River",2014,1735,0.66,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1962-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",331,"Wenatchee River","Wenatchee R.",1.2,NA,"Wenatchee River",2015,1738,0.54,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1962-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",331,"Wenatchee River","Wenatchee R.",1.2,NA,"Wenatchee River",2016,1676,0.49,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1962-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",331,"Wenatchee River","Wenatchee R.",1.2,NA,"Wenatchee River",2017,752,0.49,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1962-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",331,"Wenatchee River","Wenatchee R.",1.2,NA,"Wenatchee River",2018,677,0.49,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1962-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",328,"Entiat River","Entiat R.",1.3,NA,"Entiat River",1987,261,0.4,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",328,"Entiat River","Entiat R.",1.3,NA,"Entiat River",1988,418,0.44,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",328,"Entiat River","Entiat R.",1.3,NA,"Entiat River",1989,164,0.69,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",328,"Entiat River","Entiat R.",1.3,NA,"Entiat River",1990,288,0.38,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",328,"Entiat River","Entiat R.",1.3,NA,"Entiat River",1991,207,0.27,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",328,"Entiat River","Entiat R.",1.3,NA,"Entiat River",1992,111,0.94,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",328,"Entiat River","Entiat R.",1.3,NA,"Entiat River",1993,82,0.76,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",328,"Entiat River","Entiat R.",1.3,NA,"Entiat River",1994,80,0.45,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",328,"Entiat River","Entiat R.",1.3,NA,"Entiat River",1995,127,0.28,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",328,"Entiat River","Entiat R.",1.3,NA,"Entiat River",1996,156,0.31,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",328,"Entiat River","Entiat R.",1.3,NA,"Entiat River",1997,132,0.24,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",328,"Entiat River","Entiat R.",1.3,NA,"Entiat River",1998,427,0.09,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",328,"Entiat River","Entiat R.",1.3,NA,"Entiat River",1999,291,0.13,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",328,"Entiat River","Entiat R.",1.3,NA,"Entiat River",2000,211,0.24,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",328,"Entiat River","Entiat R.",1.3,NA,"Entiat River",2001,380,0.26,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",328,"Entiat River","Entiat R.",1.3,NA,"Entiat River",2002,794,0.34,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",328,"Entiat River","Entiat R.",1.3,NA,"Entiat River",2003,456,0.26,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",328,"Entiat River","Entiat R.",1.3,NA,"Entiat River",2004,988,0.1,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",328,"Entiat River","Entiat R.",1.3,NA,"Entiat River",2005,892,0.13,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",328,"Entiat River","Entiat R.",1.3,NA,"Entiat River",2006,461,0.28,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",328,"Entiat River","Entiat R.",1.3,NA,"Entiat River",2007,266,0.22,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",328,"Entiat River","Entiat R.",1.3,NA,"Entiat River",2008,278,0.44,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",328,"Entiat River","Entiat R.",1.3,NA,"Entiat River",2009,693,0.15,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",328,"Entiat River","Entiat R.",1.3,NA,"Entiat River",2010,1033,0.29,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",328,"Entiat River","Entiat R.",1.3,NA,"Entiat River",2011,892,0.33,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",328,"Entiat River","Entiat R.",1.3,NA,"Entiat River",2012,747,0.25,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",328,"Entiat River","Entiat R.",1.3,NA,"Entiat River",2013,519,0.25,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",328,"Entiat River","Entiat R.",1.3,NA,"Entiat River",2014,433,0.37,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",328,"Entiat River","Entiat R.",1.3,NA,"Entiat River",2015,595,0.39,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",328,"Entiat River","Entiat R.",1.3,NA,"Entiat River",2016,401,0.31,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",328,"Entiat River","Entiat R.",1.3,NA,"Entiat River",2017,161,0.31,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",328,"Entiat River","Entiat R.",1.3,NA,"Entiat River",2018,160,0.31,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",329,"Methow River","Methow R.",1.4,NA,"Methow River",1988,1539,0.26,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1988-2019). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",329,"Methow River","Methow R.",1.4,NA,"Methow River",1989,1165,0.26,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1988-2019). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",329,"Methow River","Methow R.",1.4,NA,"Methow River",1990,1346,0.29,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1988-2019). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICUCsthdSurvey2020","Steelhead (Upper Columbia River DPS)","Steelhead","Survey","North Cascades",329,"Methow River","Methow R.",1.4,NA,"Methow River",1991,925,0.33,"Washington Department of Fish and Wildlife","Mari Williams","Upper Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1988-2019). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
