"SERIES","ESU","SPECIES","METHOD","MAJOR_POPULATION_GROUP","NMFS_POPID","POPULATION_NAME","COMMON_POPULATION_NAME","DISPLAY_ORDER","RUN_TIMING","STREAM_NAME","YEAR","NUMBER_OF_SPAWNERS","FRACWILD","CONTRIBUTOR","COMPILER","CITATION","LINE_NOTES"
"ICSRSSchinookSurvey2020","Salmon, Chinook (Snake River spring/summer-run ESU)","Chinook salmon","Survey","South Fork Salmon",65,"Johnson Creek","EF SF Salmon R.",3.4,NA,"Johnson Creek",1997,280,0.98,"Nez Perce Tribe","Mari Williams","Snake River spring/summer Chinook Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/2246. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",NA
"ICSRSSchinookSurvey2020","Salmon, Chinook (Snake River spring/summer-run ESU)","Chinook salmon","Survey","South Fork Salmon",65,"Johnson Creek","EF SF Salmon R.",3.4,NA,"Johnson Creek",1998,121,1,"Nez Perce Tribe","Mari Williams","Snake River spring/summer Chinook Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/2246. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",NA
"ICSRSSchinookSurvey2020","Salmon, Chinook (Snake River spring/summer-run ESU)","Chinook salmon","Survey","South Fork Salmon",65,"Johnson Creek","EF SF Salmon R.",3.4,NA,"Johnson Creek",1999,53,1,"Nez Perce Tribe","Mari Williams","Snake River spring/summer Chinook Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/2246. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",NA
"ICSRSSchinookSurvey2020","Salmon, Chinook (Snake River spring/summer-run ESU)","Chinook salmon","Survey","South Fork Salmon",65,"Johnson Creek","EF SF Salmon R.",3.4,NA,"Johnson Creek",2000,106,0.82,"Nez Perce Tribe","Mari Williams","Snake River spring/summer Chinook Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/2246. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",NA
"ICSRSSchinookSurvey2020","Salmon, Chinook (Snake River spring/summer-run ESU)","Chinook salmon","Survey","South Fork Salmon",65,"Johnson Creek","EF SF Salmon R.",3.4,NA,"Johnson Creek",2001,1313,0.87,"Nez Perce Tribe","Mari Williams","Snake River spring/summer Chinook Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/2246. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",NA
"ICSRSSchinookSurvey2020","Salmon, Chinook (Snake River spring/summer-run ESU)","Chinook salmon","Survey","South Fork Salmon",65,"Johnson Creek","EF SF Salmon R.",3.4,NA,"Johnson Creek",2002,921,0.7,"Nez Perce Tribe","Mari Williams","Snake River spring/summer Chinook Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/2246. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",NA
"ICSRSSchinookSurvey2020","Salmon, Chinook (Snake River spring/summer-run ESU)","Chinook salmon","Survey","South Fork Salmon",65,"Johnson Creek","EF SF Salmon R.",3.4,NA,"Johnson Creek",2003,677,0.79,"Nez Perce Tribe","Mari Williams","Snake River spring/summer Chinook Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/2246. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",NA
"ICSRSSchinookSurvey2020","Salmon, Chinook (Snake River spring/summer-run ESU)","Chinook salmon","Survey","South Fork Salmon",65,"Johnson Creek","EF SF Salmon R.",3.4,NA,"Johnson Creek",2004,317,0.63,"Nez Perce Tribe","Mari Williams","Snake River spring/summer Chinook Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/2246. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",NA
"ICSRSSchinookSurvey2020","Salmon, Chinook (Snake River spring/summer-run ESU)","Chinook salmon","Survey","South Fork Salmon",65,"Johnson Creek","EF SF Salmon R.",3.4,NA,"Johnson Creek",2005,126,0.52,"Nez Perce Tribe","Mari Williams","Snake River spring/summer Chinook Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/2246. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",NA
"ICSRSSchinookSurvey2020","Salmon, Chinook (Snake River spring/summer-run ESU)","Chinook salmon","Survey","South Fork Salmon",65,"Johnson Creek","EF SF Salmon R.",3.4,NA,"Johnson Creek",2006,130,0.42,"Nez Perce Tribe","Mari Williams","Snake River spring/summer Chinook Natural Origin Spawner Abundance Dataset (1987-2018). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/2246. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",NA
