Series,Method,Citation,Contributor,NMFS_POPID,ESU,MAJOR_POPULATION_GROUP,Population_name,COMMON_POPULATION_NAME,DISPLAY_ORDER,SPECIES,RUN_TIMING,STREAM_NAME,BROOD_YEAR,NUMBER_OF_SPAWNERS,FRACWILD,CATCH,AGE_2_RETURNS,AGE_3_RETURNS,AGE_4_RETURNS,AGE_5_RETURNS,AGE_6_RETURNS,AGE_7_RETURNS,AGE_8_RETURNS
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,1972,2304,1,-99,-99,-99,0.5269947,0.464201,0.008804261,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,1973,4473,1,-99,-99,-99,0.5269947,0.464201,0.008804261,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,1974,723,1,-99,-99,-99,0.5269947,0.464201,0.008804261,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,1975,768,1,-99,-99,-99,0.5269947,0.464201,0.008804261,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,1976,316,1,-99,-99,-99,0.5269947,0.464201,0.008804261,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,1977,1762,1,-99,-99,-99,0.5269947,0.464201,0.008804261,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,1978,1581,1,-99,-99,-99,0.5269947,0.464201,0.008804261,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,1979,90,1,-99,-99,-99,0.5269947,0.464201,0.008804261,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,1980,3072,1,-99,-99,-99,0.5269947,0.464201,0.008804261,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,1981,542,1,-99,-99,-99,0.5269947,0.464201,0.008804261,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,1982,858,1,-99,-99,-99,0.5269947,0.464201,0.008804261,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,1983,1672,1,-99,-99,-99,0.5269947,0.464201,0.008804261,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,1984,633,1,-99,-99,-99,0.5269947,0.464201,0.008804261,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,1985,6461,1,-99,-99,-99,0.5269947,0.464201,0.008804261,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,1986,3253,1,-99,-99,-99,0.5269947,0.464201,0.008804261,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,1987,2530,1,-99,-99,-99,0.5269947,0.464201,0.008804261,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,1988,2801,1,-99,-99,-99,0.5269947,0.464201,0.008804261,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,1989,949,0.74,-99,-99,-99,0.5269947,0.464201,0.008804261,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,1990,1536,0.85,-99,-99,-99,0.5269947,0.464201,0.008804261,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,1991,542,0.63,-99,-99,-99,0.5269947,0.464201,0.008804261,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,1992,2395,0.84,-99,-99,-99,0.5269947,0.464201,0.008804261,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,1993,1175,0.79,-99,-99,-99,0.5269947,0.464201,0.008804261,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,1994,1627,0.85,-99,-99,-99,0.5269947,0.464201,0.008804261,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,1995,1310,0.88,-99,-99,-99,0.5269947,0.464201,0.008804261,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,1996,1717,0.76,-99,-99,-99,0.5269947,0.464201,0.008804261,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,1997,2440,0.8,-99,-99,-99,0.5269947,0.464201,0.008804261,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,1998,2756,0.86,-99,-99,-99,0.5269947,0.464201,0.008804261,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,1999,1265,0.71,-99,-99,-99,0.5849057,0.3962264,0.01886792,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,2000,1084,0.76,-99,-99,-99,0.4736842,0.5263158,0,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,2001,1898,0.89,-99,-99,-99,0.4927114,0.4985423,0.008746356,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,2002,1581,0.92,-99,-99,-99,0.6597938,0.3298969,0.01030928,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,2003,1581,1,-99,-99,-99,0.3050398,0.6870027,0.00795756,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,2004,678,0.99,-99,-99,-99,0.6458333,0.3472222,0.006944444,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,2005,1310,0.99,-99,-99,-99,0.5269947,0.464201,0.008804261,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,2006,949,0.99,-99,-99,-99,0.5269947,0.464201,0.008804261,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,2007,806,1,-99,-99,-99,0.535461,0.4468085,0.0177305,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,2008,2096,1,-99,-99,-99,0.4481328,0.5145229,0.0373444,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,2009,3148,1,-99,-99,-99,0.3692308,0.6,0.03076923,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,2010,2876,0.95,-99,-99,-99,0.5062529,0.47954,0.01420711,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,2011,3275,1,-99,-99,-99,0.24,0.72,0.04,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,2012,3260,1,-99,-99,-99,0.29,0.69,0.02,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,2013,1553,0.99,-99,-99,-99,0.23,0.67,0.09,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,2014,2512,1,-99,-99,-99,0.44,0.54,0.02,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,2015,4939,0.99,-99,-99,-99,0.1736695,0.6442577,0.1820728,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,2016,2572,0.99,-99,-99,-99,0.2409091,0.5818182,0.1772727,-99,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,2017,1733,0.98,-99,-99,0,0.007,0.533,0.46,0,-99
ICSRsthdSurvey,Survey,CAX05262020,Oregon Department of Fish and Wildlife,306,Steelhead (Snake River Basin DPS),Grande Ronde,Grande Ronde River Upper Mainstem,Grande Ronde R. Up. Mainstem,1.3,Steelhead,,Grande Ronde River Upper Mainstem and Tributaries,2018,341,1,-99,-99,0,0.25,0.5,0.25,0,-99
